Date,Reach,Mean,Std
2007-06-20 00:00:00,36,509.4311168,103.16129658163264
2007-06-29 00:00:00,36,455.7217978,90.10608244897959
2007-07-06 00:00:00,36,449.9048528,89.56256459183673
2007-07-15 00:00:00,36,379.4803539,69.69327551020407
2007-07-22 00:00:00,36,174.5942592,31.207814540816326
2007-08-07 00:00:00,36,317.1959808,57.99167035714285
2007-08-16 00:00:00,36,265.9848104,47.6207562244898
2007-09-01 00:00:00,36,288.8705919,51.500354132653065
2008-03-18 00:00:00,36,3409.900579,613.8975158163266
2008-04-03 00:00:00,36,2311.59514,409.02895459183685
2008-04-19 00:00:00,36,1665.404174,282.54176581632663
2008-05-30 00:00:00,36,862.9688258,182.4691368877551
2008-07-01 00:00:00,36,1110.711903,200.07353362244896
2008-08-02 00:00:00,36,602.6130479,111.22833525510204
2008-08-18 00:00:00,36,452.2175498,87.23499933673472
2008-08-25 00:00:00,36,427.7675006,77.1898292857143
2008-09-19 00:00:00,36,638.5523982,117.73134755102038
2008-10-28 00:00:00,36,2548.409493,471.59835459183665
2009-06-25 00:00:00,36,739.0900405,144.85954586734692
2009-07-04 00:00:00,36,590.9153812,126.50859270408165
2009-07-11 00:00:00,36,541.2585257,117.13084551020408
2009-08-21 00:00:00,36,336.461595,63.78387035714285
2009-09-06 00:00:00,36,371.6499893,65.55932984693878
2009-09-22 00:00:00,36,362.7007346,65.65340668367345
2009-11-09 00:00:00,36,3202.280368,586.0261331632654
2010-05-20 00:00:00,36,629.2204999,107.09632367346937
2010-06-28 00:00:00,36,582.8777349,117.72807234693879
2010-07-30 00:00:00,36,445.3291554,90.32109464285713
2010-08-08 00:00:00,36,381.5010089,73.30429596938777
2010-09-25 00:00:00,36,421.7655212,75.60906127551021
2010-10-02 00:00:00,36,399.1794318,73.23070147959186
2010-10-18 00:00:00,36,488.5993985,90.10137142857143
2010-11-03 00:00:00,36,1702.644817,305.6279255102041
2013-06-29 00:00:00,36,366.9129061,69.80982943877551
2013-11-11 00:00:00,36,669.6066194,116.13657520408164
2013-12-06 00:00:00,36,85.17248785,12.515573413265304
2002-10-31 00:00:00,43,616.5754352,198.7855206632653
2002-12-25 00:00:00,43,446.1699443,139.97927525510204
2003-01-11 00:00:00,43,1487.759262,423.39430265306123
2003-10-01 00:00:00,43,206.4210732,61.57778938775511
2004-04-03 00:00:00,43,750.1294591,240.20539903061226
2004-04-19 00:00:00,43,624.0063558,193.38485010204082
2004-04-26 00:00:00,43,907.3918245,281.9215749489796
2004-06-29 00:00:00,43,706.3159741,216.93064443877552
2004-07-24 00:00:00,43,1025.143431,307.48441688775506
2004-09-01 00:00:00,43,1040.401123,331.58968826530617
2004-09-17 00:00:00,43,792.1114112,240.8398763265306
2004-09-26 00:00:00,43,734.8494795,220.91056117346938
2004-11-13 00:00:00,43,1415.208696,432.73682102040823
2004-11-20 00:00:00,43,1132.224483,363.19169709183683
2004-11-29 00:00:00,43,611.0325144,178.28030051020406
2005-03-05 00:00:00,43,661.4196075,198.27085081632657
2005-04-06 00:00:00,43,823.9331704,251.6255068877551
2005-04-22 00:00:00,43,574.5457949,182.18211841836737
2005-07-18 00:00:00,43,941.1591678,281.06021653061225
2005-08-28 00:00:00,43,1045.975873,319.8405690306122
2005-09-20 00:00:00,43,955.9107535,300.08257061224487
2005-10-15 00:00:00,43,741.9738154,232.96661137755103
2005-10-31 00:00:00,43,585.4963002,190.98339301020408
2006-04-25 00:00:00,43,858.6968633,271.4579081122449
2006-05-11 00:00:00,43,1263.687384,385.8568303571429
2006-06-28 00:00:00,43,1465.225618,431.10375352040813
2006-07-05 00:00:00,43,527.1377757,164.28456096938774
2006-07-14 00:00:00,43,1102.200369,327.6679304591837
2006-07-21 00:00:00,43,562.7437724,166.29406306122448
2006-08-06 00:00:00,43,525.9677673,165.3178658673469
2006-08-15 00:00:00,43,1078.951929,331.74064147959183
2006-08-22 00:00:00,43,1106.565503,341.6527062244898
2006-09-07 00:00:00,43,1099.465544,333.33397448979593
