Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
11/14/2005,48.7568,12.7876,6.8881,50.8234,5.4541,8.4146,1.0139,1.6011,1.4506,0.4746,5.5996,2.0965,18.5199,12.7752,8.3364,2.8159,17.3439,6.7824,3.1799,8.6947,18.9929,11.8519,5.2817,19.9031,31.5863,7.2373,28.9912,54.8012,8.6965,32.0119,58.7392,24.176,68.0382,25.4241,28.8106,177.042,99.7875,117.3764,217.413,207.2788,196.4147,190.0669,358.19,375.0562,345.1915,342.6126,370.1918,396.526,396.964,476.1684,478.1252,524.659,533.2421,532.4214,533.9324,533.7154,545.2569,550.4688
11/15/2005,246.1615,64.584,34.7458,256.6335,27.5349,42.4967,5.1204,8.0865,7.3275,2.3968,28.2787,10.5861,93.5294,15.6966,42.0693,14.2157,87.5698,34.2467,16.0265,43.8527,95.9413,59.8357,26.6259,100.4988,159.4693,36.3523,146.4295,276.5918,43.8304,161.6363,296.8977,20.1263,343.9187,24.861,42.0862,191.8659,96.1163,98.2523,216.2501,236.4019,206.5891,201.0727,327.597,370.3284,378.3408,427.6177,568.464,703.0484,706.0288,1106.8197,1118.0767,1353.614,1396.9755,1393.0211,1401.2566,1400.3897,1458.9054,1485.6148
11/16/2005,27.1535,3.9416,11.2714,19.1954,4.164,3.1037,0.4545,0.5894,0.4191,0.1353,2.4879,0.8383,8.0494,19.1363,16.6283,1.958,6.9638,3.16,7.7287,17.6158,7.9011,5.7722,9.2295,10.7592,15.8605,23.4975,16.5327,43.9219,26.9491,30.7784,57.4735,35.1923,69.2975,22.0773,22.7467,201.9295,113.242,92.1401,201.6351,243.1659,228.5032,214.368,286.8251,336.3549,392.694,432.6303,460.2923,473.4195,478.3205,563.4924,580.2559,632.1044,636.0727,644.8953,652.7631,662.5051,677.0649,721.8091
11/17/2005,15.5797,4.0082,2.3777,16.0164,1.7689,2.65,0.3213,0.5043,0.4541,0.1483,1.7729,0.6621,5.8602,13.983,2.9429,0.9082,5.4817,2.1516,1.1563,3.0786,6.0011,3.7679,1.8368,6.3525,10.0561,2.7864,9.266,17.8366,3.2961,10.5338,19.2845,68.2513,22.4081,34.3571,35.2592,226.8709,145.6831,95.2412,176.9574,214.4332,240.318,234.0134,247.1851,283.9586,378.0888,396.4747,406.253,415.3994,415.9848,442.7259,444.1892,460.3639,463.1831,463.3383,464.0436,464.4782,468.5984,472.3842
11/18/2005,48.3597,12.613,6.9988,50.2146,5.4367,8.3109,1.0034,1.5812,1.4304,0.4678,5.5414,2.0717,18.3226,7.9469,8.5434,2.8013,17.1422,6.7134,3.2862,8.9114,18.7896,11.7378,5.3758,19.7407,31.2879,7.5935,28.7854,54.6508,9.117,32.0599,58.8881,74.7971,68.2765,62.5815,65.782,182.1205,175.0906,101.7789,148.373,190.8485,221.6696,234.9272,227.4256,249.44,343.3594,381.105,410.0182,437.4939,438.6659,519.0116,522.3073,570.0672,578.6155,578.2627,580.3177,580.7504,592.7307,600.2287
11/19/2005,47.8088,12.0262,7.9429,48.3598,5.5297,7.9954,0.9764,1.5213,1.3594,0.4442,5.3891,2.0028,17.7948,6.3221,10.0902,2.8218,16.591,6.5525,4.0599,10.5624,18.2203,11.4922,6.1729,19.4834,30.6925,10.1709,28.5166,55.8802,12.0492,33.4596,61.5873,77.0743,71.7846,73.9728,77.1154,124.9635,195.3523,105.3124,122.8267,166.6741,197.1848,214.3953,223.7889,233.4239,300.6156,348.2927,378.8446,406.1428,408.1087,493.3538,499.0055,550.0136,558.4397,559.5963,562.616,564.3738,577.5075,591.0863
11/20/2005,21.6632,5.1363,4.3193,21.0147,2.6156,3.4671,0.4316,0.6594,0.5776,0.1887,2.3803,0.8751,7.8415,6.1652,5.7286,1.3142,7.2665,2.9086,2.4095,6.0196,8.0053,5.1311,3.402,8.8061,13.7415,6.489,12.9657,26.6323,7.5863,16.4237,30.255,97.9399,35.5167,77.9915,79.2257,122.4763,206.5709,104.5069,105.6218,138.9187,173.0377,190.2832,228.965,229.0332,265.2359,301.4176,316.9519,329.7593,331.3636,374.338,378.8061,404.9477,408.7529,410.3008,412.4547,414.4488,421.3696,432.42
11/21/2005,17.3527,4.347,2.9207,17.5034,2.0129,2.8934,0.3539,0.5505,0.4915,0.1606,1.9531,0.7252,6.448,4.8668,3.7229,1.0258,6.0089,2.3748,1.5042,3.8983,6.5992,4.168,2.2724,7.0699,11.1329,3.796,10.3561,20.3564,4.4813,12.2055,22.4623,87.5865,26.1935,93.6094,94.6769,133.6362,194.6123,105.535,98.2581,116.1374,146.4418,165.066,235.0962,232.3132,243.637,265.5106,276.9227,287.1405,288.012,319.371,321.7073,340.6878,343.7691,344.2709,345.4746,346.3796,351.2257,356.9658
11/22/2005,17.2337,4.3497,2.83,17.4711,1.9884,2.8889,0.3525,0.5496,0.4918,0.1609,1.9455,0.7234,6.4251,3.5123,3.5839,1.0152,5.992,2.3646,1.4368,3.7506,6.5796,4.1468,2.1976,7.0249,11.071,3.583,10.2768,20.0861,4.2436,12.0102,22.0757,56.2291,25.7335,88.0586,89.3351,130.1875,162.7298,116.0603,98.3515,104.5062,122.6436,139.0041,233.2312,236.5345,235.127,247.8544,258.7189,268.4688,269.1175,299.6131,301.5389,319.761,322.7781,323.1415,324.2046,324.7687,329.4407,334.1086
11/23/2005,13.6442,3.3964,2.3472,13.7019,1.5904,2.2642,0.2775,0.4309,0.3835,0.1254,1.5311,0.5678,5.0537,2.7676,3.0087,0.8092,4.7065,1.863,1.2227,3.1522,5.1711,3.2712,1.8296,5.5574,8.7419,3.113,8.1437,16.096,3.6747,9.6911,17.841,40.96,20.8123,61.2003,62.2483,124.704,138.2507,136.7783,101.3771,101.5564,108.09,118.0671,219.984,232.5683,235.2163,241.5663,250.17,257.6703,258.1543,282.7716,284.359,299.0096,301.3745,301.7277,302.5935,303.1384,306.9241,310.9925
11/24/2005,8.9373,2.1986,1.5985,8.8991,1.0511,1.4699,0.1808,0.2797,0.2482,0.081,0.9975,0.3691,3.2914,2.2483,2.069,0.533,3.0621,1.2155,0.8489,2.1691,3.3668,2.1365,1.2496,3.6386,5.7118,2.1989,5.3385,10.6552,2.5872,6.4534,11.8747,36.737,13.8852,43.496,44.1295,116.6794,131.1154,161.3316,103.7708,102.7244,102.6583,106.4336,198.762,217.9269,236.7464,240.5527,246.2396,251.0906,251.4185,267.8257,268.9498,278.6972,280.2472,280.5259,281.1536,281.6078,284.0751,286.9551
11/25/2005,6.9189,1.7242,1.1863,6.9519,0.8059,1.1489,0.1409,0.2185,0.1948,0.0637,0.7768,0.2881,2.5639,1.7157,1.5191,0.4099,2.3878,0.945,0.6167,1.5916,2.6237,1.6594,0.9242,2.8184,4.4342,1.5699,4.1285,8.1538,1.8523,4.9055,9.0304,30.1738,10.5406,37.1925,37.6741,97.4225,130.1339,182.3352,105.7063,104.5977,102.5411,102.7107,174.1166,196.145,232.4937,238.7957,243.2214,247.0971,247.3696,259.858,260.7136,268.1651,269.3642,269.5539,269.9965,270.2551,272.1939,274.3056
11/26/2005,30.1098,7.8931,4.2639,31.3718,3.37,5.1949,0.6262,0.9883,0.8956,0.2929,3.4577,1.2943,11.4357,2.0783,5.1681,1.7396,10.7065,4.1875,1.9714,5.3879,11.73,7.3169,3.2684,12.2925,19.5025,4.4839,17.9115,33.8563,5.4028,19.7969,36.3576,22.6439,42.1149,31.0643,33.2118,77.6698,127.1996,193.3388,110.8549,108.2073,104.2587,103.3182,150.8365,173.1979,220.5135,237.2164,254.84,271.711,272.2733,321.6372,323.3081,352.4918,357.8314,357.4787,358.582,358.6252,365.9266,369.7464
11/27/2005,258.4419,68.0885,35.8237,270.2426,28.8075,44.7585,5.3854,8.5173,7.7279,2.528,29.7446,11.1434,98.3955,10.7697,43.1144,14.8923,92.1662,36.009,16.3059,44.9176,100.9512,62.8897,27.405,105.5267,167.575,36.4595,153.6833,289.1992,44.0873,168.5549,309.5556,18.4165,358.3518,24.2968,42.4982,101.1181,121.0877,190.1999,122.9415,131.6245,108.591,107.219,141.6697,167.22,211.8654,287.5781,435.423,578.0284,581.3074,999.2514,1010.5039,1256.4746,1302.1599,1297.6112,1305.876,1304.413,1365.4805,1391.2832
11/28/2005,283.4405,71.6235,46.337,287.6523,32.6681,47.5631,5.8003,9.0497,8.0995,2.6476,32.0136,11.9068,105.7293,26.591,58.6119,16.6886,98.6209,38.9062,23.4685,61.331,108.2808,68.2169,35.9646,115.524,182.153,58.3332,169.0177,329.9373,69.1948,197.0926,362.6608,16.4846,422.4793,20.0699,38.8817,197.499,110.3342,175.2739,141.69,166.0951,126.9644,116.6165,148.3974,174.3316,210.7246,326.7543,500.4971,655.5768,663.544,1160.5859,1187.764,1481.9995,1531.4116,1535.1035,1550.8097,1558.5623,1633.2393,1701.2184
11/29/2005,25.9889,3.3335,11.7792,17.0796,4.1388,2.7488,0.4201,0.5218,0.3465,0.1115,2.296,0.7561,7.4048,30.2113,17.5128,1.9295,6.2524,2.9361,8.2227,18.5728,7.1325,5.4058,9.6981,10.2007,14.929,25.1851,15.8645,43.7601,28.7971,31.2791,58.2061,14.3204,70.3669,17.3588,17.8418,319.5707,98.9,156.9489,162.3553,169.9064,156.8034,138.2305,151.0605,165.86,202.9802,262.6973,291.6065,304.8384,310.6019,398.2399,416.9525,471.1356,474.9154,484.8549,493.5099,504.5416,519.882,570.0278
11/30/2005,6.4847,1.6341,1.0546,6.5803,0.7447,1.0881,0.1329,0.2071,0.1853,0.0605,0.7323,0.2726,2.4112,18.7067,1.3289,0.3812,2.2563,0.8892,0.5335,1.3909,2.4724,1.5596,0.8196,2.6433,4.1685,1.3388,3.8538,7.5408,1.558,4.4946,8.2157,15.9012,9.566,14.8381,15.278,340.3855,107.7681,143.3765,179.046,163.6026,168.5695,161.5545,145.7819,152.0375,187.2083,203.5196,208.1425,212.4731,212.9974,224.81,225.95,233.497,234.6749,234.9061,235.4088,235.9521,237.9394,240.8381
12/1/2005,5.5952,1.401,0.9464,5.6532,0.6509,0.9336,0.114,0.1775,0.1583,0.0518,0.6297,0.2332,2.0805,7.1009,1.2084,0.3308,1.9373,0.7651,0.4884,1.2655,2.1276,1.3455,0.7369,2.2818,3.5875,1.2347,3.3384,6.5776,1.4553,3.9535,7.257,43.0839,8.4596,16.8702,17.1809,219.7784,159.4339,135.9849,186.8626,174.837,165.6315,167.0199,140.3416,145.7402,170.4183,183.9263,187.8363,191.3795,191.7725,202.0611,203.0041,209.3075,210.3245,210.578,211.0186,211.362,213.0968,215.2108
12/2/2005,18.8634,4.9292,2.7089,19.6035,2.1167,3.2467,0.3918,0.6178,0.559,0.1829,2.164,0.8095,7.154,2.4655,3.2976,1.0918,6.6942,2.6202,1.2656,3.4397,7.336,4.5796,2.0787,7.7009,12.2119,2.9063,11.2271,21.2768,3.4983,12.4689,22.8976,108.8893,26.5486,41.5732,42.6089,96.9851,239.4962,130.9234,183.7581,185.912,172.1577,167.5416,139.0375,141.6872,157.2315,171.3156,182.5954,193.3652,193.8462,225.0919,226.3857,244.9745,248.3404,248.2828,249.0403,249.1462,253.8287,256.7816
12/3/2005,8.2749,1.9412,1.6995,7.9722,1.0067,1.3136,0.164,0.2497,0.2181,0.0712,0.9044,0.3319,2.9805,1.9108,2.2679,0.5051,2.7583,1.1081,0.959,2.3837,3.0437,1.9552,1.3408,3.3628,5.2359,2.6059,4.957,10.2652,3.0438,6.3602,11.7303,152.5788,13.7835,99.3243,99.4187,50.6923,288.3263,124.441,172.3176,187.0123,182.6942,175.8335,145.8959,141.9447,149.463,159.8,165.6684,170.3847,170.949,187.5435,189.2246,199.247,200.6729,201.2873,202.0982,202.9171,205.5385,209.847
12/4/2005,5.6809,1.4108,0.9842,5.696,0.6634,0.9413,0.1153,0.1791,0.1594,0.052,0.637,0.2361,2.1021,1.6473,1.2635,0.3369,1.9579,0.7739,0.5145,1.324,2.1497,1.3611,0.7671,2.3133,3.6395,1.3155,3.393,6.7163,1.5502,4.0408,7.4463,121.6136,8.6881,143.2202,143.4954,58.5896,259.2941,115.8214,158.1763,177.5728,186.2499,184.2313,156.455,148.4608,144.842,150.6317,154.3535,157.6264,157.8958,168.2636,169.0447,175.2999,176.3084,176.4784,176.8977,177.1991,178.7772,180.6766
12/5/2005,5.3479,1.347,0.8848,5.4129,0.6179,0.8952,0.1094,0.1702,0.1523,0.0498,0.6033,0.2241,1.9919,1.2197,1.1225,0.3152,1.8573,0.7339,0.4514,1.1751,2.0399,1.2867,0.6873,2.1791,3.4331,1.1295,3.1906,6.2465,1.336,3.7383,6.8681,64.1427,8.0147,124.5136,125.1515,92.401,177.5249,110.5491,146.1114,164.084,179.767,184.461,164.876,158.1357,144.4182,146.8771,150.2077,153.1746,153.3557,162.8139,163.392,169.028,169.9585,170.0529,170.3866,170.5387,172.001,173.4384
12/6/2005,5.1627,1.3003,0.8532,5.2278,0.5963,0.8643,0.1055,0.1645,0.147,0.048,0.5822,0.2165,1.9229,0.9368,1.0824,0.3047,1.7924,0.7077,0.4344,1.133,1.9685,1.2417,0.6635,2.1041,3.3173,1.0868,3.0774,6.0248,1.2869,3.6085,6.6403,29.1207,7.7332,72.7416,73.3951,125.5554,104.6544,120.5856,137.3623,151.3255,167.6041,176.055,170.9334,166.0939,149.3182,148.2681,151.3525,154.0713,154.1757,163.2256,163.6639,168.9877,169.8775,169.9406,170.1973,170.3393,171.6861,172.8803
12/7/2005,4.936,1.2427,0.8172,4.9966,0.5705,0.8263,0.1007,0.1571,0.1403,0.046,0.5567,0.2068,1.8382,0.835,1.0372,0.2908,1.7144,0.6768,0.4171,1.0858,1.8821,1.1863,0.6347,2.0118,3.1684,1.0433,2.943,5.7649,1.2361,3.4497,6.3474,16.2719,7.3933,34.744,35.2326,130.4223,73.6654,155.0514,130.3523,141.401,154.8018,163.6314,176.7569,172.2646,157.3966,154.3148,157.1733,159.6692,159.7194,168.3068,168.6564,173.6532,174.5007,174.5109,174.7635,174.8551,176.0915,177.0827
12/8/2005,5.3888,1.3656,0.8716,5.4795,0.6197,0.9061,0.1104,0.1723,0.1543,0.0504,0.6093,0.2269,2.0129,0.8133,1.0994,0.3169,1.8783,0.7405,0.439,1.1503,2.0613,1.2988,0.6763,2.1963,3.4662,1.0862,3.2137,6.2569,1.2883,3.7322,6.8598,11.3181,7.9926,18.3315,18.7498,103.7378,80.1257,204.9915,123.4432,133.7497,144.1452,151.5089,181.2758,177.9396,165.3185,162.4191,165.5142,168.2455,168.2908,177.5485,177.8994,183.2824,184.2112,184.198,184.4455,184.505,185.8601,186.8639
12/9/2005,7.1719,1.8317,1.1272,7.3341,0.8197,1.2133,0.1475,0.2308,0.2074,0.0677,0.814,0.3031,2.6894,0.8847,1.4103,0.42,2.5113,0.9883,0.5578,1.4743,2.7556,1.7306,0.8721,2.9253,4.6196,1.3584,4.275,8.2659,1.6161,4.9074,9.0266,8.0292,10.4944,12.072,12.5823,68.1967,102.4408,241.7396,117.9106,126.9809,135.843,141.6455,181.5405,181.8443,172.0679,170.4063,174.5573,178.3,178.387,190.5901,191.0549,198.1855,199.422,199.4105,199.7203,199.8037,201.5706,202.7752
12/10/2005,113.938,30.1033,15.5957,119.3845,12.6702,19.7751,2.3772,3.7631,3.4174,1.1179,13.1305,4.9215,43.4402,4.4906,18.6902,6.5555,40.7017,15.8916,7.0323,19.4645,44.5738,27.7472,11.9158,46.5285,73.9224,15.5601,67.7395,127.1404,18.8525,73.9686,135.8234,6.3746,157.156,8.7527,16.8082,57.2906,117.4789,239.6326,119.4848,129.2549,129.3521,134.5714,180.6429,188.449,182.1511,205.4521,269.9675,332.4961,333.6443,516.5836,520.8538,628.3042,648.4312,646.0984,649.4521,648.4252,675.0525,684.8486
12/11/2005,185.3134,47.5654,28.5911,190.1789,21.0987,31.4656,3.8179,5.9872,5.3864,1.7613,21.0775,7.8607,69.6537,13.4616,35.5821,10.8252,65.0734,25.5784,13.9934,37.1803,71.3831,44.7826,22.0851,75.5807,119.4869,33.7014,110.3913,212.626,40.2001,125.9002,231.5067,6.2619,269.0981,7.2057,19.7707,95.6025,112.6504,199.8239,135.3485,144.4887,129.7232,130.811,182.6316,198.1865,197.5952,253.6347,363.9704,465.1686,469.084,784.3756,798.2108,984.2493,1016.68,1016.8516,1025.3954,1028.0521,1074.8601,1109.0732
12/12/2005,79.9807,18.7815,16.3683,77.079,9.7203,12.7083,1.5872,2.4172,2.1102,0.6889,8.7503,3.2124,28.8177,19.1733,21.8284,4.8746,26.6803,10.7039,9.2322,22.945,29.4132,18.8987,12.9107,32.4991,50.6347,25.0455,47.9066,99.0739,29.2606,61.3296,113.1056,6.5829,132.9183,6.8139,11.5886,170.355,92.7078,147.26,166.4018,156.7502,141.0646,134.5223,181.2651,197.207,209.0933,253.4387,307.7603,350.7771,355.0075,513.2467,527.6941,622.1255,635.7347,640.8037,648.2842,654.8212,679.3869,717.0772
12/13/2005,63.0734,15.7997,10.6178,63.6123,7.3169,10.5164,1.2864,2.0008,1.7863,0.5839,7.0987,2.6353,23.4374,17.0927,13.5317,3.7281,21.8399,8.6319,5.4669,14.1729,23.9844,15.1494,8.2639,25.699,40.4619,13.8032,37.6256,73.988,16.295,44.395,81.6295,7.8817,95.1839,6.8627,10.9921,220.2497,77.8597,108.7379,201.9077,172.2053,154.1125,146.1186,174.7043,188.3793,211.7048,239.6538,278.9088,313.4833,315.4928,427.8389,434.5146,501.2953,512.2941,513.5071,517.2616,519.4831,536.4922,553.7171
12/14/2005,57.4644,14.4361,9.5877,58.0735,6.6531,9.6005,1.1731,1.8266,1.6317,0.5333,6.4738,2.4054,21.3757,12.6705,12.1934,3.393,19.9268,7.8716,4.9123,12.7646,21.8857,13.81,7.4553,23.4179,36.8868,12.3393,34.2799,67.2505,14.5923,40.2917,74.1361,19.7185,86.432,8.3994,12.1533,198.2115,90.1571,95.2347,223.612,201.6831,168.9227,158.8509,167.0747,180.5404,207.4403,235.5658,271.2543,302.8307,304.636,406.5417,412.5689,473.0686,483.0672,484.0947,487.4825,489.4007,504.824,519.975
12/15/2005,8.5022,1.5355,2.8193,6.8635,1.1977,1.1198,0.1527,0.2128,0.1682,0.0545,0.8384,0.2935,2.7337,8.4395,4.0566,0.5725,2.4552,1.0475,1.8387,4.2904,2.7458,1.8928,2.2782,3.4165,5.1331,5.4833,5.1553,12.4927,6.307,8.3847,15.5643,54.5447,18.6356,19.4572,19.6608,144.8177,131.9223,99.8895,218.4873,222.9087,193.9721,176.8806,158.7966,169.5702,197.4352,215.8494,223.7411,228.4847,229.7823,252.7781,256.8274,270.9591,272.3349,274.3479,276.2161,278.4488,282.3648,293.0142
12/16/2005,4.7922,1.2075,0.7891,4.856,0.5535,0.8025,0.0981,0.1527,0.1365,0.0447,0.5409,0.2011,1.7859,4.5201,0.9988,0.2823,1.6653,0.6573,0.402,1.046,1.8267,1.1531,0.6139,1.9534,3.0791,1.0079,2.8573,5.5901,1.182,3.3448,6.1258,90.9121,7.1333,50.1465,50.2218,100.5045,176.6373,107.9969,189.0599,221.5196,216.5014,201.6585,153.9316,159.0845,185.0213,195.7476,199.0524,202.0823,202.4063,211.0922,211.8272,217.1889,218.0596,218.2393,218.6072,218.8925,220.2744,222.0449
12/17/2005,5.0245,1.2707,0.8185,5.1023,0.5787,0.8435,0.1028,0.1605,0.1438,0.0468,0.5676,0.2113,1.8743,1.9723,1.0346,0.2957,1.7484,0.6899,0.414,1.0823,1.9214,1.2096,0.6356,2.0489,3.2289,1.0274,2.9973,5.8448,1.2171,3.4864,6.4176,94.7349,7.4719,84.564,84.7426,67.8284,191.1362,108.2489,150.8563,199.4657,220.8,218.4828,155.9637,155.1565,172.7169,182.7955,186.181,189.2815,189.5793,198.5907,199.309,204.8116,205.7134,205.8651,206.2096,206.482,207.9135,209.5398
12/18/2005,5.1059,1.2898,0.8373,5.1795,0.5889,0.8567,0.1045,0.163,0.1457,0.0477,0.5768,0.2143,1.9047,0.993,1.0597,0.3008,1.7767,0.7007,0.4246,1.109,1.9501,1.2289,0.6498,2.0816,3.282,1.0577,3.0452,5.9505,1.2545,3.5569,6.5407,76.8117,7.6193,93.2701,93.6463,60.6879,169.4904,99.8501,120.5572,164.7874,204.4998,216.2414,164.564,158.0469,162.7814,171.2499,174.6448,177.7318,178.0163,187.1679,187.8725,193.427,194.352,194.5063,194.8586,195.086,196.5273,198.1577
12/19/2005,5.471,1.3849,0.8884,5.5581,0.6297,0.9193,0.112,0.1749,0.1567,0.0514,0.6184,0.23,2.0426,0.8289,1.1214,0.3217,1.9053,0.7515,0.4483,1.1733,2.0916,1.3175,0.6893,2.2294,3.5172,1.111,3.2626,6.3575,1.317,3.7937,6.9787,56.6052,8.1287,79.0911,79.5735,76.9852,130.9503,92.7024,105.8711,132.3005,173.7943,195.121,179.2381,167.4893,158.161,163.2672,166.7508,169.9075,170.1326,179.8008,180.4316,186.2372,187.1931,187.308,187.6387,187.8397,189.3308,190.8537
12/20/2005,18.9895,4.9628,2.7248,19.7428,2.1307,3.2688,0.3943,0.6219,0.5628,0.1839,2.1775,0.8146,7.2012,1.2798,3.3164,1.0989,6.7398,2.6383,1.2716,3.4588,7.3859,4.6109,2.0913,7.751,12.2909,2.9203,11.2979,21.4178,3.513,12.5447,23.0469,35.3809,26.7141,59.2028,60.6527,93.6217,95.3508,99.3289,103.6543,113.4378,141.3895,163.6186,196.8422,183.2958,160.5802,164.5813,175.5559,185.9784,186.2586,217.4526,218.4477,236.8305,240.1781,239.9463,240.6399,240.6641,245.242,247.6325
12/21/2005,77.1203,20.1851,10.9977,80.2602,8.6432,13.2897,1.6023,2.529,2.2896,0.7488,8.8494,3.3117,29.2666,4.0222,13.3598,4.4594,27.3958,10.7196,5.1095,13.9302,30.0179,18.7337,8.4356,31.481,49.9335,11.6811,45.8799,86.8552,14.0655,50.833,93.3824,18.5327,108.2157,38.5414,44.0385,105.9825,75.433,123.1359,105.3232,112.419,119.4084,134.7503,211.9659,204.4669,172.3283,187.1884,231.5021,273.6539,274.6689,400.8612,404.6394,478.8421,492.4162,491.3502,494.0485,493.8922,512.3762,521.4156
12/22/2005,259.8943,67.8445,37.4719,269.9679,29.1899,44.6968,5.3939,8.5053,7.694,2.5165,29.7869,11.1416,98.5004,14.1569,45.6817,15.0489,92.1793,36.091,17.5442,47.6477,101.0179,63.0882,28.7719,106.0772,168.1811,40.4316,154.6435,293.4451,48.6132,172.0156,316.0464,10.6181,366.4045,21.7621,39.8793,148.5014,75.2055,153.2777,104.4778,132.0323,114.3272,119.4831,224.2653,233.0745,199.0847,260.0891,410.3611,552.6239,556.4187,984.1101,997.8685,1249.5516,1295.289,1292.2611,1301.7354,1301.9212,1364.6914,1397.7505
12/23/2005,250.7211,62.9774,41.857,253.3651,29.0295,41.8844,5.1178,7.969,7.1184,2.3266,28.2435,10.4933,93.2566,27.886,53.2412,14.8055,86.9337,34.3424,21.4484,55.7392,95.4795,60.2501,32.5422,102.162,160.923,53.8681,149.563,293.4283,63.7751,175.8473,323.6259,8.789,377.3149,12.8825,29.3999,242.7276,87.2792,171.8583,101.2168,150.2451,127.9464,121.0971,228.8732,253.4981,234.7555,319.0423,473.3332,609.4314,616.5944,1060.4419,1085.6463,1348.2215,1391.7774,1395.8726,1410.3557,1418.1182,1484.7858,1548.7656
12/24/2005,205.3028,51.2422,35.0156,206.528,23.8845,34.1352,4.1797,6.4945,5.7895,1.8922,23.065,8.5588,76.1392,34.9416,44.7827,12.1593,70.9288,28.0588,18.1513,46.9114,77.9207,49.2596,27.2723,83.6326,131.5971,46.0663,122.5098,241.6319,54.4058,145.2823,267.3394,10.7993,311.9294,10.0823,23.4632,360.5059,105.2662,168.5223,101.4214,147.0115,145.7211,136.7235,220.8335,253.0553,264.8864,339.9456,467.6664,579.1737,585.5825,953.2143,975.4376,1193.3442,1228.9644,1233.2771,1245.8085,1253.2367,1308.7562,1365.7771
12/25/2005,64.1064,14.4192,14.576,59.9631,8.0138,9.8696,1.2503,1.8772,1.6136,0.5264,6.8886,2.5095,22.6485,30.3336,19.8353,3.9799,20.8762,8.4582,8.5568,20.8843,23.0694,14.9922,11.5733,26.0088,40.2508,23.8871,38.494,82.0608,27.747,51.6866,95.3859,21.965,112.5509,11.4742,15.0404,403.3918,138.461,146.8888,111.1575,131.2676,147.6964,148.1438,201.9679,232.8673,276.1059,320.4441,366.4689,400.7868,405.1186,539.9688,554.6251,635.5672,646.343,652.1912,659.5502,666.8442,688.1668,726.8649
12/26/2005,41.0524,10.1931,7.1186,41.1387,4.7948,6.7994,0.834,1.2938,1.1513,0.3762,4.6026,1.7059,15.1916,19.2362,9.1409,2.4364,14.1433,5.6003,3.7238,9.5807,15.5373,9.8396,5.5544,16.7218,26.2876,9.5372,24.5028,48.5471,11.2171,29.2522,53.7766,58.7819,62.7782,21.9285,24.4619,340.364,201.5523,119.1711,130.2116,121.47,135.8074,144.6542,180.0217,204.8838,265.7352,293.9936,320.2159,343.0559,344.6566,419.1239,424.1378,468.6591,475.8252,477.0061,479.6842,481.514,492.9362,505.8688
12/27/2005,56.9916,14.5941,8.8692,58.3907,6.5006,9.6603,1.1731,1.8382,1.6524,0.5403,6.4757,2.4138,21.3981,11.3422,11.0655,3.333,19.9859,7.8596,4.3657,11.5644,21.9254,13.7645,6.8565,23.2433,36.7315,10.5709,33.9559,65.534,12.5821,38.8544,71.4273,122.7327,83.0489,55.5421,59.0839,228.2425,286.0051,97.6922,150.6603,133.5144,125.0671,132.3793,166.428,184.3015,243.6419,279.4141,314.1492,346.0153,347.6128,445.4452,450.3755,508.4868,518.5117,518.8676,521.7296,522.8983,537.6178,549.574
12/28/2005,23.8228,5.5738,4.9235,22.8995,2.9027,3.7748,0.4721,0.718,0.6257,0.2043,2.6021,0.9547,8.568,7.7537,6.5791,1.4544,7.9296,3.1841,2.7879,6.9165,8.744,5.6238,3.8858,9.6783,15.07,7.5863,14.274,29.5993,8.8582,18.3459,33.8414,171.1145,39.7887,113.7842,114.8129,148.9571,348.2972,88.5092,161.8462,151.7066,131.0137,126.9024,160.83,170.7781,217.534,250.0666,267.0552,280.6782,282.347,330.2588,335.2271,364.1804,368.3052,370.1287,372.5721,374.8296,382.4483,394.9792
12/29/2005,186.6739,49.2007,25.8238,195.2574,20.8,32.3404,3.891,6.1541,5.5847,1.8267,21.4897,8.0509,71.0888,10.9687,31.0571,10.7539,66.5904,26.0133,11.7374,32.3554,72.933,45.4314,19.7518,76.2244,121.0502,26.2061,111.0019,208.7974,31.6882,121.6615,223.3965,171.169,258.5794,162.9155,175.8459,155.0952,348.1592,92.256,158.2399,174.8642,147.7261,137.6709,164.0383,174.2355,201.1043,262.5436,369.5854,472.9914,475.5093,777.3599,785.6343,963.5054,996.543,993.2916,999.3076,998.3277,1042.5325,1061.4707
12/30/2005,29.3157,5.2704,9.7842,23.6023,4.1378,3.8474,0.5252,0.7311,0.5763,0.187,2.8838,1.0098,9.3998,14.5453,14.0947,1.9785,8.437,3.6088,6.3905,14.9027,9.453,6.5151,7.9087,11.7798,17.6872,19.0453,17.7837,43.1609,21.9356,29.0235,53.9888,129.0521,64.6487,169.5371,170.7876,216.2375,289.3525,108.0488,142.0703,179.8994,168.3722,155.0735,165.0509,176.0939,192.2694,237.1472,263.7215,279.2212,283.3481,362.4851,376.1013,424.2826,428.9232,435.5936,442.0146,449.6192,462.899,498.6678
